统计序号,client发送时间(us),client接收时间(us),server发送时间(us),server接收时间(us),本地总线间隔时间(us),占比百分比(%),服务端间隔时间(us),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
763,22652569960,22652651197,22652576185,22652646221,3586.360496,13.788052,22424.278518,86.211948,15.993203,625.265601
764,22652651214,22652738709,22652657391,22652727770,5480.238036,19.562261,22534.101002,80.437739,24.319754,411.188362
765,22652738731,22652819774,22652745005,22652814787,3605.571426,13.895093,22342.952246,86.104907,16.137399,619.678537
766,22652819798,22652907328,22652826011,22652898833,4709.239369,16.803382,23316.306045,83.196618,20.197193,495.118303
767,22652907346,22652994762,22652916803,22652987576,5328.791869,19.038849,22660.252777,80.961151,23.516030,425.241843
768,22652994784,22653082269,22653001071,22653072546,5126.116555,18.300280,22885.020661,81.699720,22.399440,446.439725
769,22653082291,22653176045,22653091610,22653166123,6160.625149,20.522858,23857.734096,79.477142,25.822340,387.261577
770,22653176067,22653269746,22653185247,22653261598,5548.116656,18.497209,24446.228926,81.502791,22.695184,440.622114
771,22653269770,22653356880,22653279070,22653352532,4369.846268,15.667547,23521.222635,84.332453,18.578313,538.262016
772,22653356895,22653438020,22653363075,22653433414,3453.484895,13.295532,22521.293715,86.704468,15.334310,652.132394
773,22653438055,22653519202,22653444208,22653515308,3216.870271,12.381234,22764.952347,87.618766,14.130802,707.673933
774,22653519238,22653600416,22653525410,22653593439,4210.075364,16.197738,21781.672901,83.802262,19.328522,517.370142
775,22653600423,22653687860,22653603527,22653684437,2089.829029,7.464803,25905.939443,92.535197,8.066988,1239.620040
776,22653687867,22653769414,22653690928,22653763679,2816.322375,10.786418,23293.573111,89.213582,12.090555,827.091860
777,22653769435,22653863124,22653775633,22653852924,5250.347238,17.502588,24747.200167,82.497412,21.215924,471.344066
778,22653863148,22653950498,22653872376,22653943359,5240.421590,18.737264,22727.491033,81.262736,23.057634,433.695851
779,22653950520,22654038038,22653956791,22654031997,3942.082887,14.067963,24079.620341,85.932037,16.371034,610.834958
780,22654038061,22654125426,22654044254,22654115667,5107.545989,18.259028,22865.169367,81.740972,22.337670,447.674273
781,22654125445,22654212772,22654134911,22654206542,5025.579354,17.973823,22934.969080,82.026177,21.912301,456.364679
782,22654212793,22654300469,22654219077,22654290177,5307.339664,18.905972,22764.952347,81.094028,23.313643,428.933398
783,22654300490,22654394084,22654309645,22654383950,6175.993893,20.609227,23791.136205,79.390773,25.959222,385.219555
784,22654394105,22654481486,22654403423,22654476470,4589.491237,16.404024,23388.347034,83.595976,19.622982,509.606530
785,22654481508,22654568919,22654487733,22654563262,3804.404554,13.593255,24183.039182,86.406745,15.731706,635.658980
786,22654568940,22654656385,22654575239,22654646078,5316.945129,18.990222,22681.384801,81.009778,23.441889,426.586776
787,22654656407,22654743814,22654665802,22654736979,5196.556633,18.568307,22789.606374,81.431693,22.802310,438.552064
788,22654743835,22654831295,22654750094,22654822014,4975.630935,17.768123,23027.501727,82.231877,21.607341,462.805663
789,22654831317,22654924977,22654840693,22654915996,5877.584110,19.599616,24110.678011,80.400384,24.377515,410.214087
790,22654924998,22655018759,22654934317,22655010961,5480.558218,18.255991,24540.042302,81.744009,22.333125,447.765379
791,22655018775,22655112470,22655028039,22655101586,6451.030378,21.503816,23548.438119,78.496184,27.394727,365.033750
792,22655112492,22655199861,22655118704,22655193451,4041.339360,14.446772,23932.656724,85.553228,16.886296,592.196165
793,22655199880,22655287233,22655206074,22655279776,4370.806814,15.627397,23598.066356,84.372603,18.521885,539.901839
794,22655287250,22655380929,22655296656,22655372406,5740.546141,19.138761,24253.799442,80.861239,23.668647,422.499861
795,22655380948,22655474780,22655390419,22655465818,5901.917955,19.644684,24141.415500,80.355316,24.447274,409.043563
796,22655474802,22655574653,22655484107,22655563650,6502.259526,20.338304,25468.250416,79.661696,25.530845,391.683081
797,22655574675,22655662102,22655580948,22655654550,4426.518512,15.813193,23566.048139,84.186807,18.783457,532.383363
798,22655662126,22655749559,22655668389,22655744262,3701.305895,13.221553,24293.181849,86.778447,15.235986,656.340830
799,22655749582,22655836968,22655755844,22655828620,4677.861516,16.718925,23301.577666,83.281075,20.075300,498.124572
800,22655836987,22655930877,22655846358,22655921813,5902.558320,19.634679,24159.345701,80.365321,24.431781,409.302956
801,22655930894,22656030734,22655940060,22656019719,6461.596390,20.213341,25505.391548,79.786659,25.334237,394.722759
802,22656030758,22656118130,22656036959,22656112539,3775.588159,13.496315,24199.368473,86.503685,15.602011,640.943012
803,22656118148,22656211825,22656124491,22656201443,5355.046807,17.853902,24638.658411,82.146098,21.734328,460.101644
804,22656211847,22656305543,22656221162,22656300053,4740.297039,15.801101,25259.491640,84.198899,18.766399,532.867275
805,22656305562,22656399140,22656311740,22656390008,4901.989036,16.360683,25060.018148,83.639317,19.560996,511.221424
806,22656399157,22656492836,22656408471,22656485719,5260.913249,17.539683,24733.432334,82.460317,21.270454,470.135719
807,22656492855,22656573879,22656499099,22656571055,2903.411925,11.191746,23039.028286,88.808254,12.602146,793.515659
808,22656573890,22656655030,22656576967,22656647619,3358.070608,12.925807,22621.510735,87.074193,14.844590,673.646072
809,22656655039,22656730011,22656658143,22656726947,1974.883630,8.227071,22029.814083,91.772929,8.964595,1115.499351
810,22656730021,22656811255,22656733102,22656803976,3317.087290,12.753281,22692.591177,87.246719,14.617490,684.111969
811,22656811293,22656892462,22656814315,22656884973,3365.434798,12.949525,22623.431828,87.050475,14.875881,672.229093
812,22656892470,22656973639,22656895554,22656967626,2912.697208,11.207481,23076.169417,88.792519,12.622100,792.261185
813,22656973645,22657067694,22656980142,22657056885,5541.072649,18.401046,24571.740337,81.598954,22.550591,443.447359
814,22657067718,22657155154,22657073937,22657149175,3905.582120,13.950775,24089.866170,86.049225,16.212552,616.806034
815,22657155177,22657242377,22657161448,22657234045,4675.620241,16.746560,23244.265057,83.253440,20.115156,497.137574
816,22657242387,22657323764,22657245389,22657318435,2667.437665,10.237536,23388.026852,89.762464,11.405142,876.797503
817,22657323789,22657411179,22657330028,22657402248,4857.163532,17.358966,23123.556379,82.641034,21.005262,476.071193
818,22657411201,22657504884,22657420515,22657499593,4676.260605,15.589808,25319.365706,84.410192,18.469106,541.444711
819,22657504905,22657592423,22657511263,22657586522,3925.113232,14.007404,24096.589996,85.992596,16.289082,613.908149
820,22657592444,22657679869,22657598641,22657670789,4891.423024,17.474407,23100.503262,82.525593,21.174530,472.265497
821,22657679892,22657767479,22657689133,22657760293,5259.632521,18.755066,22784.163278,81.244934,23.084598,433.189262
822,22657767500,22657854705,22657773697,22657848771,3884.129915,13.910900,24037.356294,86.089100,16.158723,618.860770
823,22657854728,22657942240,22657861075,22657933220,4920.239419,17.559878,23099.542716,82.440122,21.300159,469.480055
824,22657942261,22658029727,22657951573,22658024219,4745.099772,16.943727,23259.953983,83.056273,20.400297,490.188934
825,22658029749,22658117131,22658035969,22658111384,3831.620039,13.695040,24146.538414,86.304960,15.868196,630.191360
826,22658117152,22658198221,22658123439,22658192694,3782.632166,14.572771,22174.216242,85.427229,17.058696,586.211275
827,22658198239,22658285667,22658204503,22658278313,4360.240803,15.576246,23632.646030,84.423754,18.450075,542.003231
828,22658285685,22658373183,22658295144,22658366176,5272.119625,18.818716,22743.179960,81.181284,23.181101,431.385886
829,22658373205,22658460566,22658379456,22658450425,5248.426145,18.763521,22723.008483,81.236479,23.097409,432.949000
830,22658460584,22658548091,22658469987,22658537580,6376.107750,22.757037,21642.073474,77.242963,29.461631,339.424525
831,22658548116,22658641786,22658557432,22658634767,5230.175761,17.438881,24761.288183,82.561119,21.122390,473.431283
832,22658641809,22658729197,22658648083,22658720996,4634.636923,16.564059,23345.442623,83.435941,19.852427,503.716753
833,22658729217,22658816888,22658738657,22658808853,5595.183436,19.932475,22475.507665,80.067525,24.894581,401.693848
834,22658816906,22658904168,22658826056,22658898972,4593.333423,16.440146,23346.403170,83.559854,19.674694,508.267113
835,22658904184,22658991793,22658910381,22658982598,4928.243974,17.568971,23122.595832,82.431029,21.313541,469.185291
836,22658991815,22659079073,22659001038,22659070950,5553.879936,19.878980,22384.575928,80.121020,24.811191,403.043929
837,22659079091,22659166516,22659088373,22659159417,5244.904141,18.737203,22747.022146,81.262797,23.057542,433.697576
838,22659166538,22659254080,22659172821,22659246209,4531.858446,16.168239,23497.529154,83.831761,19.286532,518.496538
839,22659254101,22659347752,22659263391,22659337603,6224.021219,20.756853,23761.359263,79.243147,26.193877,381.768609
840,22659347773,22659441328,22659357033,22659431897,5984.524955,19.978622,23970.118038,80.021378,24.966606,400.535017
841,22659441349,22659535137,22659450733,22659524996,6251.556886,20.818228,23777.688554,79.181772,26.291693,380.348271
842,22659535158,22659628710,22659544414,22659619660,5861.254820,19.567727,24092.427628,80.432273,24.328203,411.045559
843,22659628735,22659716238,22659638115,22659711691,4459.177093,15.916026,23557.723402,84.083974,18.928727,528.297552
844,22659716257,22659803760,22659722481,22659797806,3899.178477,13.917237,24117.722019,86.082763,16.167275,618.533421
845,22659803784,22659897467,22659809984,22659886170,5602.227443,18.676814,24393.398868,81.323186,22.966162,435.423215
846,22659897488,22659984830,22659903715,22659977686,4281.155806,15.308786,23684.195360,84.691214,18.076003,553.219654
847,22659984850,22660072082,22659991047,22660061913,5240.101408,18.761464,22690.029719,81.238536,23.094291,433.007454
848,22660072097,22660165746,22660075171,22660160962,2515.991499,8.390906,27468.748619,91.609094,9.159469,1091.766353
849,22660165757,22660247005,22660171984,22660244501,2795.510534,10.746111,23218.650483,89.253889,12.039935,830.569236
850,22660247015,22660328259,22660250052,22660320765,3371.838441,12.962188,22641.041847,87.037812,14.892594,671.474694
851,22660328269,22660409410,22660331279,22660402636,3132.662360,12.058022,22847.239165,87.941978,13.711339,729.323385
852,22660409420,22660497150,22660415658,22660487413,5114.910179,18.209278,22974.671669,81.790722,22.263257,449.170579
853,22660497172,22660590852,22660506423,22660581198,6053.043940,20.180401,23941.621825,79.819599,25.282514,395.530283
854,22660590876,22660678529,22660600156,22660673194,4679.462427,16.673702,23385.465394,83.326298,20.010132,499.746835
855,22660678551,22660765762,22660684518,22660757328,4610.943442,16.512825,23312.463859,83.487175,19.778877,505.589890
856,22660765784,22660859395,22660775030,22660849453,6143.655494,20.497591,23828.917701,79.502409,25.782352,387.862206
857,22660859417,22660946838,22660868800,22660940011,5190.152989,18.542455,22800.492568,81.457545,22.763337,439.302899
858,22660946859,22661034370,22660953135,22661023555,5472.233482,19.530116,22547.228471,80.469884,24.270094,412.029723
859,22661034391,22661121687,22661043704,22661117231,4408.588310,15.772773,23542.034476,84.227227,18.726454,534.003922
860,22661121702,22661209210,22661128099,22661199450,5173.183334,18.463455,22845.318072,81.536545,22.644392,441.610447
861,22661209231,22661302976,22661218610,22661294951,5572.450501,18.565257,24443.027105,81.434743,22.797710,438.640542
862,22661302997,22661390462,22661312249,22661385010,4707.958640,16.811296,23296.774933,83.188704,20.208628,494.838139
863,22661390483,22661478030,22661396739,22661471455,4108.257434,14.656128,23922.731077,85.343872,17.173029,582.308472
864,22661478059,22661565351,22661484138,22661556973,4628.873644,16.561655,23320.468414,83.438345,19.848974,503.804385
865,22661565373,22661659050,22661574619,22661647566,6637.376402,22.129231,23356.328817,77.870769,28.417892,351.890979
866,22661659071,22661746418,22661665416,22661740894,3800.242186,13.588332,24166.709891,86.411668,15.725112,635.925520
867,22661746439,22661833806,22661752809,22661824627,4978.512575,17.797338,22994.843146,82.202662,21.650561,461.881793
868,22661833824,22661921687,22661843335,22661916413,4733.893396,16.827333,23398.272681,83.172667,20.231807,494.271221
869,22661921709,22662058891,22661927644,22662050864,4470.383469,10.177720,39452.847092,89.822280,11.330953,882.538318
870,22662058915,22662152545,22662068089,22662142327,6208.972657,20.711310,23769.683999,79.288690,26.121393,382.827970
871,22662152571,22662246258,22662161867,22662237547,5765.520350,19.220383,24231.386690,80.779617,23.793605,420.281002
872,22662246278,22662339804,22662255594,22662331521,5634.886025,18.817227,24310.471686,81.182773,23.178843,431.427922
873,22662339822,22662433512,22662349219,22662424253,5973.318579,19.912477,24024.549007,80.087523,24.863395,402.197684
874,22662433529,22662520966,22662442934,22662514264,5157.174226,18.421263,22838.594247,81.578737,22.580962,442.850934
875,22662520984,22662608483,22662527344,22662602122,4073.037395,14.538452,23942.582372,85.461548,17.011688,587.831145
876,22662608507,22662695873,22662614836,22662689167,4173.574597,14.919992,23799.460941,85.080008,17.536425,570.241657
877,22662695894,22662783324,22662702153,22662774256,4907.432133,17.530596,23086.095065,82.469404,21.257091,470.431265
878,22662783341,22662870842,22662792915,22662863841,5307.019482,18.942641,22709.240650,81.057359,23.369427,427.909502
879,22662870865,22662958239,22662877200,22662951240,4269.309066,15.260833,23706.287930,84.739167,18.009184,555.272236
880,22662958257,22663045693,22662964508,22663040393,3698.424255,13.210806,24297.024035,86.789194,15.221717,656.956108
881,22663045712,22663133458,22663051964,22663126425,4253.620140,15.140291,23841.084624,84.859709,17.841555,560.489274
882,22663133483,22663220649,22663139555,22663213086,4365.683900,15.642567,23543.315205,84.357433,18.543199,539.281261
883,22663220670,22663308102,22663229984,22663300515,5411.398870,19.330451,22582.768692,80.669549,23.962513,417.318502
884,22663308123,22663401805,22663317447,22663394564,5303.817660,17.682159,24691.488469,82.317841,21.480348,465.541805
885,22663401830,22663489250,22663408107,22663481262,4567.398667,16.317776,23422.926708,83.682224,19.499692,512.828601
886,22663489269,22663576469,22663498521,22663568074,5650.254769,20.237385,22269.630529,79.762615,25.372018,394.134980
887,22663576479,22663651410,22663579522,22663647679,2168.914025,9.040317,21822.656218,90.959683,9.938818,1006.155890
888,22663651420,22663732604,22663657626,22663727166,3728.201197,14.342728,22265.468161,85.657272,16.744320,597.217451
889,22663732612,22663813821,22663738800,22663806794,4231.207388,16.272827,21770.466525,83.727173,19.435538,514.521377
890,22663813828,22663895292,22663817033,22663885035,4310.292384,16.525091,21773.027982,83.474909,19.796477,505.140395
891,22663895316,22663982759,22663904713,22663973088,6105.233634,21.806205,21892.455932,78.193795,27.887386,358.585064
892,22663982784,22664070249,22663992099,22664062545,5449.180366,19.458069,22555.553208,80.541931,24.158930,413.925613
893,22664070354,22664157607,22664079567,22664147561,6166.388428,22.072593,21770.466525,77.927407,28.324558,353.050522
894,22664157625,22664245047,22664167084,22664234992,6248.034882,22.321612,21742.930858,77.678388,28.735937,347.996310
895,22664245066,22664332562,22664254471,22664325606,5238.500497,18.699141,22776.158723,81.300859,22.999930,434.783937
896,22664332584,22664420021,22664338858,22664412833,4310.292384,15.396228,23685.476088,84.603772,18.198040,549.509731
897,22664420044,22664538883,22664426308,22664533794,3635.028186,9.553261,34415.100816,90.446739,10.562306,946.762970
898,22664538903,22664620277,22664544941,22664615052,3606.211790,13.841030,22448.292180,86.158970,16.064526,622.489568
899,22664620301,22664707359,22664626294,22664700370,4156.604942,14.911898,23717.814488,85.088102,17.525244,570.605454
900,22664707377,22664794846,22664713592,22664786129,4780.960175,17.071191,23225.054127,82.928809,20.585356,485.782213
901,22664794863,22664882276,22664804352,22664873583,5821.552230,20.800110,22166.531870,79.199890,26.262801,380.766692
902,22664882298,22664969737,22664891700,22664962100,5455.584009,19.486728,22540.824828,80.513272,24.203125,413.169787
903,22664969758,22665057246,22664979143,22665049695,5422.605245,19.358083,22589.492518,80.641917,24.004989,416.580066
904,22665057271,22665144640,22665063503,22665137105,4407.947946,15.757305,23566.048139,84.242695,18.704655,534.626280
905,22665144662,22665232056,22665150940,22665221614,5353.445897,19.131748,22628.554743,80.868252,23.657922,422.691388
906,22665232074,22665319627,22665241466,22665314272,4721.726473,16.843512,23311.183131,83.156488,20.255199,493.700414
907,22665319649,22665407146,22665325907,22665396523,5404.995226,19.293233,22609.984177,80.706767,23.905347,418.316450
908,22665407168,22665500893,22665416365,22665490269,6346.330808,21.148039,23662.743154,78.851961,26.819929,372.857071
909,22665500911,22665594531,22665510127,22665586313,5582.055967,18.622089,24393.398868,81.377911,22.883469,436.996673
910,22665594555,22665681811,22665603708,22665676289,4698.673357,16.818328,23239.142142,83.181672,20.218790,494.589438
911,22665681829,22665769237,22665688070,22665762463,4167.170954,14.889941,23819.312236,85.110059,17.494926,571.594314
912,22665769259,22665856579,22665775459,22665847598,4860.685536,17.385479,23097.621623,82.614521,21.044095,475.192675
913,22665856598,22665944033,22665865894,22665938832,4641.680931,16.580317,23353.447177,83.419683,19.875785,503.124784
914,22665944046,22666025224,22665950297,22666018672,4099.292333,15.771514,21892.455932,84.228486,18.724680,534.054518
915,22666025237,22666106353,22666031552,22666101651,3527.446976,13.581784,22444.449994,86.418216,15.716344,636.280294
916,22666106364,22666187692,22666112582,22666179394,4647.764392,17.848711,21392.011199,82.151289,21.726636,460.264536
917,22666187703,22666268772,22666190744,22666261226,3389.768643,13.059246,22567.079766,86.940754,15.020856,665.741003
918,22666268784,22666349980,22666271834,22666342313,3431.392325,13.198926,22566.119219,86.801074,15.205948,657.637399
919,22666349992,22666424924,22666353133,22666422125,1901.882095,7.927187,22090.008331,92.072813,8.609694,1161.481481
920,22666424939,22666506123,22666427983,22666499899,2967.448359,11.416043,23026.220999,88.583957,12.887257,775.960293
921,22666506133,22666587361,22666512347,22666584617,2868.191886,11.028217,23139.565487,88.971783,12.395185,806.764903
922,22666587370,22666668851,22666590628,22666661152,3508.236046,13.447307,22580.527417,86.552693,15.536555,643.643333
923,22666668877,22666756308,22666678190,22666749295,5227.294121,18.673011,22766.553258,81.326989,22.960411,435.532280
924,22666756330,22666843869,22666762603,22666835758,4605.500345,16.431533,23422.926708,83.568467,19.662361,508.585929
925,22666843891,22666924751,22666853115,22666921885,3871.002446,14.951768,22018.927889,85.048232,17.580340,568.817204
926,22666924764,22666999652,22666927776,22666996747,1894.517905,7.901132,22083.284506,92.098868,8.578968,1165.641372
927,22666999663,22667074603,22667002792,22667071923,1859.938230,7.751535,22134.513653,92.248465,8.402887,1190.067137
928,22667074610,22667149519,22667077711,22667147473,1647.977633,6.871003,22336.548603,93.128997,7.377942,1355.391490
929,22667149526,22667230814,22667152779,22667224644,3017.076596,11.592117,23009.891708,88.407883,13.112085,762.655205
930,22667230819,22667318592,22667236995,22667310589,4539.863000,16.154170,23563.486681,83.845830,19.266516,519.035193
931,22667318613,22667412219,22667327860,22667401337,6444.946917,21.503963,23526.025367,78.496037,27.394967,365.030553
932,22667412241,22667499778,22667418513,22667488924,5483.439858,19.564299,22544.346832,80.435701,24.322904,411.135116
933,22667499800,22667587202,22667505964,22667577069,5218.008838,18.646026,22766.553258,81.353974,22.919626,436.307296
934,22667587224,22667680816,22667596528,22667669944,6459.995479,21.557398,23506.494255,78.442602,27.481748,363.877875
935,22667680839,22667768349,22667687164,22667759990,4701.554997,16.779797,23317.586774,83.220203,20.163129,495.954781
936,22667768370,22667862056,22667777684,22667851299,6426.376351,21.423692,23570.210507,78.576308,27.264824,366.772956
937,22667862078,22667949376,22667868274,22667938772,5379.060470,19.244427,22572.202680,80.755573,23.830463,419.630952
938,22667949398,22668043207,22667958784,22668032627,6392.757223,21.283672,23643.212042,78.716328,27.038446,369.843734
939,22668043230,22668136923,22668052472,22668130336,5068.163582,16.894539,24930.664551,83.105461,20.329035,491.907259
940,22668136948,22668224265,22668143153,22668215856,4679.142245,16.736718,23278.204367,83.263282,20.100959,497.488709
941,22668224285,22668318155,22668233805,22668308282,6209.292839,20.659423,23846.207538,79.340577,26.038911,384.040633
942,22668318173,22668405481,22668327279,22668397577,5446.298726,19.482751,22508.166246,80.517249,24.196990,413.274544
943,22668405499,22668499150,22668414861,22668491480,5453.342734,18.186672,24532.037748,81.813328,22.229473,449.853217
944,22668499173,22668580515,22668505450,22668575801,3519.122240,13.512085,22525.135901,86.487915,15.623090,640.078246
945,22668580532,22668667875,22668586576,22668659660,4565.477574,16.325292,23400.193774,83.674708,19.510426,512.546462
946,22668667899,22668755236,22668677218,22668749280,4890.782660,17.489724,23072.967596,82.510276,21.197025,471.764321
947,22668755254,22668842753,22668761487,22668832532,5268.277439,18.804786,22747.342328,81.195214,23.159969,431.779507
948,22668842771,22668930225,22668852067,22668925346,4538.582272,16.208521,23462.629298,83.791479,19.343878,516.959436
949,22668930246,22669030201,22668936471,22669021686,4719.485198,14.746636,27284.323689,85.253364,17.297424,578.120760
950,22669030223,22669117647,22669039466,22669111740,4850.759888,17.329337,23140.846216,82.670663,20.961895,477.056106
951,22669117669,22669205136,22669123869,22669197705,4364.403171,15.584163,23640.970767,84.415837,18.461184,541.677060
952,22669205158,22669298842,22669211464,22669289770,4923.761423,16.414756,25072.185070,83.585244,19.638342,509.207959
953,22669298866,22669392410,22669308076,22669382446,6139.172944,20.497306,23811.948046,79.502694,25.781901,387.868989
954,22669392432,22669479934,22669401831,22669474972,4598.136156,16.412196,23418.444158,83.587804,19.634678,509.302973
955,22669479957,22669567418,22669486179,22669559370,4568.999578,16.315844,23434.453267,83.684156,19.496933,512.901191
956,22669567439,22669661111,22669576714,22669650311,6427.657080,21.431164,23564.447228,78.568836,27.276927,366.610212
957,22669661132,22669748585,22669667338,22669739413,4923.761423,17.584302,23077.129964,82.415698,21.336108,468.689036
958,22669748608,22669836015,22669758233,22669830140,4962.823648,17.733134,23023.339359,82.266866,21.555620,463.916129
959,22669836037,22669917086,22669842239,22669910704,4029.172438,15.526410,21921.272327,84.473590,18.380194,544.063891
960,22669917105,22670004634,22669923347,22669999433,3663.844581,13.073381,24361.380651,86.926619,15.039560,664.913047
961,22670004653,22670085846,22670010856,22670081169,3483.582019,13.400170,22512.968979,86.599830,15.473668,646.259191
962,22670085865,22670185826,22670092050,22670177629,4604.859981,14.387611,27400.869999,85.612389,16.805525,595.042414
963,22670185847,22670279998,22670195175,22670268026,6819.880239,22.623233,23325.591328,77.376767,29.237759,342.023474
964,22670280021,22670366816,22670285561,22670359274,4188.623159,15.072297,23601.588360,84.927703,17.747209,563.468889
965,22670366830,22670441606,22670369841,22670438483,1963.997436,8.203167,21977.944571,91.796833,8.936220,1119.041409
966,22670441615,22670522781,22670444704,22670516984,2845.138770,10.947934,23142.767309,89.052066,12.293857,813.414360
967,22670522788,22670610251,22670529098,22670604452,3877.085907,13.844711,24127.007302,86.155289,16.069485,622.297465
968,22670610261,22670704264,22670616538,22670698045,4000.996407,13.293193,26097.088199,86.706807,15.331199,652.264725
969,22670704287,22670791701,22670710541,22670782020,5102.102892,18.229345,22886.301390,81.770655,22.293261,448.566050
970,22670791722,22670879145,22670801110,22670874010,4650.005667,16.612333,23341.280255,83.387667,19.921811,501.962404
971,22670879167,22670972868,22670885444,22670963843,4899.427578,16.330669,25101.962012,83.669331,19.518106,512.344792
972,22670972891,22671047654,22670982260,22671042500,4650.005667,19.425384,19287.773972,80.574616,24.108566,414.790333
973,22671047665,22671147762,22671053905,22671138289,5031.022451,15.697773,27018.252305,84.302227,18.620829,537.033030
974,22671147784,22671235225,22671157094,22671227420,5479.917854,19.573198,22517.131347,80.426802,24.336661,410.902717
975,22671235242,22671322745,22671244463,22671314419,5618.236552,20.053027,22398.663944,79.946973,25.082909,398.677837
976,22671322768,22671410725,22671332107,22671406330,4397.381934,15.614448,23764.881267,84.385552,18.503698,540.432503
977,22671410743,22671497538,22671419447,22671492433,4421.395597,15.909903,23368.815922,84.090097,18.920067,528.539358
978,22671497556,22671578725,22671503814,22671572668,3943.043434,15.172048,22045.823192,84.827952,17.885671,559.106780
979,22671578743,22671666236,22671585007,22671656074,5259.312338,18.774073,22754.386336,81.225927,23.113400,432.649458
980,22671666259,22671753837,22671675658,22671745415,5705.966467,20.348718,22334.947692,79.651282,25.547257,391.431457
981,22671753855,22671841270,22671763047,22671833554,5413.640145,19.342218,22575.084320,80.657782,23.980598,417.003785
982,22671841294,22671928708,22671847442,22671917742,5479.597672,19.578100,22508.806611,80.421900,24.344239,410.774804
983,22671928731,22672016079,22671934910,22672010079,3899.498659,13.943078,24067.773600,86.056922,16.202158,617.201741
984,22672016104,22672103578,22672022348,22672095820,4483.190756,16.007042,23524.424457,83.992958,19.057600,524.725039
985,22672103599,22672190972,22672112924,22672183590,5349.283528,19.121468,22625.993285,80.878532,23.642204,422.972407
986,22672190993,22672278426,22672197223,22672270583,4505.923690,16.095753,23488.564053,83.904247,19.183479,521.281887
987,22672278449,22672372322,22672287754,22672360907,6634.174580,22.072374,23422.286344,77.927626,28.324197,353.055019
988,22672372346,22672459589,22672378494,22672452584,4211.356093,15.076281,23722.297038,84.923719,17.752733,563.293545
989,22672459611,22672559514,22672465882,22672549623,5174.784245,16.177692,26812.375169,83.822308,19.299984,518.135132
990,22672559535,22672647178,22672568936,22672642144,4621.829636,16.470226,23439.896363,83.529774,19.717790,507.156218
991,22672647196,22672734432,22672653202,22672727483,4147.960023,14.850520,23783.451833,85.149480,17.440530,573.377074
992,22672734453,22672809473,22672740735,22672798069,5662.741874,23.575047,18357.324583,76.424953,30.847316,324.177315
993,22672809495,22672896799,22672815621,22672890086,4110.818892,14.706084,23842.365352,85.293916,17.241657,579.990653
994,22672896817,22672984330,22672903107,22672977211,4293.322729,15.322295,23726.779589,84.677705,18.094840,552.643747
995,22672984348,22673071925,22672990522,22673064854,4240.812853,15.123834,23799.781123,84.876166,17.818705,561.208003
996,22673071946,22673159272,22673077994,22673149185,5166.139327,18.476742,22794.088925,81.523258,22.664382,441.220948
997,22673159293,22673246750,22673168567,22673239967,5141.165117,18.359880,22861.006999,81.640120,22.488796,444.665878
998,22673246773,22673334148,22673252956,22673324125,5188.872261,18.547639,22787.044917,81.452361,22.771150,439.152166
999,22673334172,22673421515,22673343453,22673413950,5393.788850,19.287178,22571.882498,80.712822,23.896052,418.479164
