统计序号,client发送时间(us),client接收时间(us),server发送时间(us),server接收时间(us),本地总线间隔时间(us),占比百分比(%),服务端间隔时间(us),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
763,23801989527,23802074757,23801990857,23802073408,857.768036,3.143259,26431.358386,96.856741,3.245267,3081.410974
764,23802074765,23802164819,23802076008,23802163366,863.211133,2.993759,27970.474081,97.006241,3.086151,3240.281899
765,23802164826,23802255742,23802166196,23802254349,884.663338,3.039069,28225.018907,96.960931,3.134323,3190.481361
766,23802255748,23802330579,23802256767,23802329394,705.681505,2.945303,23253.870522,97.054697,3.034684,3295.235935
767,23802330585,23802407379,23802331636,23802405895,811.661803,3.301039,23776.407825,96.698961,3.413728,2929.349112
768,23802407384,23802499202,23802408672,23802497795,862.890950,2.935154,28535.595612,97.064846,3.023911,3306.975881
769,23802499208,23802589854,23802500813,23802588305,1009.854567,3.479470,28013.378492,96.520530,3.604901,2774.001268
770,23802589860,23802659761,23802591426,23802658250,985.200540,4.401940,21395.853385,95.598060,4.604633,2171.725707
771,23802659767,23802730495,23802661277,23802728912,990.323454,4.373091,21655.521125,95.626909,4.573076,2186.711930
772,23802730501,23802811921,23802731953,23802810594,889.786253,3.413166,25179.446098,96.586834,3.533780,2829.830874
773,23802811931,23802897523,23802812994,23802895782,897.790807,3.276007,26507.241560,96.723993,3.386964,2952.496434
774,23802897531,23802972023,23802899030,23802970481,973.673982,4.082318,22877.336289,95.917682,4.256064,2349.588951
775,23802972028,23803059338,23802973426,23803057936,896.510078,3.206964,27058.595258,96.793036,3.313217,3018.214286
776,23803059343,23803150555,23803060558,23803149107,852.645121,2.919572,28351.811046,97.080428,3.007374,3325.159594
777,23803150561,23803221861,23803151730,23803220635,766.836299,3.359046,22062.152482,96.640954,3.475800,2877.035491
778,23803221868,23803302387,23803223505,23803300902,999.608737,3.877346,24781.139477,96.122654,4.033748,2479.083921
779,23803302394,23803390030,23803303576,23803388656,818.385629,2.916610,27241.099096,97.083390,3.004231,3328.638498
780,23803390036,23803466319,23803391573,23803464975,922.444834,3.776726,23502.011705,96.223274,3.924961,2547.795904
781,23803466324,23803552157,23803467472,23803550723,826.710365,3.008167,26655.485905,96.991833,3.101464,3224.283501
782,23803552164,23803639668,23803553362,23803638081,891.707346,3.182712,27125.513332,96.817288,3.287338,3041.974865
783,23803639674,23803729590,23803640951,23803728235,842.719474,2.927176,27946.780600,97.072824,3.015444,3316.261398
784,23803729595,23803803729,23803730738,23803802423,784.126136,3.303477,22952.258917,96.696523,3.416335,2927.113107
785,23803803735,23803886114,23803804763,23803884621,807.179253,3.060246,25569.107800,96.939754,3.156853,3167.711226
786,23803886121,23803973066,23803887125,23803971845,712.405330,2.559089,27125.833514,97.440911,2.626298,3807.640449
787,23803973072,23804042894,23803974190,23804041708,737.699722,3.299820,21618.059811,96.700180,3.412423,2930.468750
788,23804042900,23804120370,23804044381,23804119192,851.364392,3.432296,23953.148383,96.567704,3.554290,2813.501316
789,23804120376,23804190906,23804121368,23804189685,708.563144,3.137672,21873.885366,96.862328,3.239311,3087.076367
790,23804190912,23804268791,23804192033,23804267515,767.476664,3.077852,24167.990620,96.922148,3.175592,3149.019608
791,23804268797,23804338738,23804269872,23804337392,775.161036,3.461489,21618.700176,96.538511,3.585604,2788.930194
792,23804338745,23804408021,23804339907,23804406494,860.969857,3.881575,21319.970210,96.118425,4.038326,2476.273708
793,23804408027,23804478987,23804409219,23804477671,803.016884,3.534386,21917.109959,96.465614,3.663881,2729.346093
794,23804478993,23804549276,23804480334,23804547998,838.557105,3.726363,21664.806408,96.273637,3.870596,2583.581520
795,23804549281,23804634996,23804550740,23804633630,904.514633,3.295806,26539.900142,96.704194,3.408131,2934.159292
796,23804635001,23804705580,23804636013,23804704030,820.306722,3.629975,21777.830715,96.370025,3.766705,2654.839969
797,23804705587,23804793069,23804706771,23804791604,848.162571,3.028051,27162.014100,96.971949,3.122606,3202.453756
798,23804793080,23804882200,23804794083,23804880701,801.095791,2.807451,27733.539275,97.192549,2.888545,3461.950440
799,23804882211,23804954679,23804883337,23804953272,811.021439,3.495336,22391.940118,96.504664,3.621935,2760.955389
800,23804954689,23805025801,23804955656,23805024483,731.616260,3.213241,22037.178273,96.786759,3.319918,3012.122538
801,23805025807,23805130134,23805026956,23805128564,870.575323,2.606228,32533.070016,97.393772,2.675970,3736.962118
802,23805130141,23805211457,23805131239,23805209957,831.833280,3.194943,25204.100125,96.805057,3.300389,3029.946112
803,23805211462,23805283786,23805212957,23805282375,930.449388,4.018030,22226.405936,95.981970,4.186234,2388.781831
804,23805283794,23805355888,23805284971,23805354703,756.270288,3.276278,22326.943138,96.723722,3.387254,2952.243861
805,23805355894,23805424010,23805357008,23805422780,750.507008,3.441189,21059.021741,96.558811,3.563827,2805.972696
806,23805424016,23805497804,23805425171,23805496261,863.851497,3.656421,22761.750526,96.343579,3.795189,2634.914752
807,23805497809,23805571615,23805499036,23805570513,745.704276,3.155570,22885.661026,96.844430,3.258391,3068.999571
808,23805571620,23805645556,23805572419,23805644252,673.343105,2.844352,22999.645879,97.155648,2.927624,3415.739420
809,23805645561,23805717966,23805646664,23805716448,839.197470,3.619916,22343.592610,96.380084,3.755875,2662.495231
810,23805717971,23805791515,23805719417,23805789962,960.226330,4.077831,22587.251242,95.922169,4.251187,2352.284095
811,23805791521,23805860856,23805792999,23805859647,860.329493,3.875388,21339.501323,96.124612,4.031629,2480.387049
812,23805860862,23805931577,23805862084,23805930303,799.174698,3.529661,21842.507513,96.470339,3.658805,2733.133013
813,23805931583,23806001416,23805932635,23806000083,763.634477,3.415291,21595.647059,96.584709,3.536057,2828.008386
814,23806001422,23806072048,23806002736,23806071023,748.906098,3.311812,21864.279901,96.688188,3.425249,2919.495511
815,23806072054,23806160935,23806072871,23806159608,686.470574,2.412214,27771.640953,97.587786,2.471840,4045.569030
816,23806160941,23806251703,23806161921,23806250617,661.496365,2.276283,28398.877826,97.723717,2.329305,4293.126815
817,23806251708,23806337920,23806252510,23806336669,657.333997,2.381339,26946.211316,97.618661,2.439430,4099.318071
818,23806337926,23806408478,23806338956,23806407178,746.024458,3.302529,21843.468060,96.697471,3.415321,2927.982833
819,23806408484,23806496626,23806409636,23806495019,883.382609,3.130176,27338.114294,96.869824,3.231322,3094.708228
820,23806496632,23806569788,23806498160,23806568516,896.510078,3.827437,22526.736812,96.172563,3.979760,2512.714286
821,23806569794,23806644526,23806571098,23806642841,957.024509,3.999625,22970.829483,96.000375,4.166260,2400.234192
822,23806644533,23806718982,23806645745,23806717626,822.227815,3.449341,23015.014623,96.550659,3.572571,2799.104361
823,23806718987,23806792759,23806720035,23806791048,883.382609,3.739901,22737.096498,96.260099,3.885204,2573.867343
824,23806792766,23806864299,23806794293,23806862895,938.453943,4.097410,21965.137285,95.902590,4.272470,2340.566360
825,23806864305,23806937527,23806865450,23806936266,770.358303,3.285898,22674.020611,96.714102,3.397537,2943.308396
826,23806937533,23807008659,23806938593,23807007285,779.323404,3.422096,21993.953680,96.577904,3.543353,2822.185703
827,23807008665,23807079974,23807009636,23807078775,694.795311,3.043094,22137.075110,96.956906,3.138605,3186.129032
828,23807079979,23807147240,23807080961,23807145904,742.182272,3.446276,20793.590721,96.553724,3.569284,2801.682485
829,23807147249,23807217273,23807148542,23807216104,788.288505,3.515937,21632.147827,96.484063,3.644060,2744.191714
830,23807217280,23807283851,23807218235,23807282723,666.939462,3.128990,20647.907834,96.871010,3.230058,3095.919347
831,23807283858,23807353823,23807284745,23807352580,681.988024,3.044379,21719.557559,96.955621,3.139972,3184.741784
832,23807353829,23807426734,23807355064,23807425739,714.006241,3.058775,22628.874925,96.941225,3.155288,3169.282511
833,23807426739,23807500379,23807427541,23807499205,632.679970,2.683324,22945.535092,97.316676,2.757312,3626.720648
834,23807500384,23807571881,23807501527,23807570154,918.922830,4.014154,21973.141839,95.985846,4.182027,2391.184669
835,23807571888,23807645114,23807573117,23807643503,909.317365,3.878404,22536.342277,96.121596,4.034893,2478.380282
836,23807645121,23807715021,23807646565,23807713608,914.760462,4.087268,21465.973280,95.912732,4.261444,2346.622331
837,23807715026,23807783253,23807716398,23807781812,900.672447,4.123001,20944.396524,95.876999,4.300303,2325.417704
838,23807783259,23807855603,23807784700,23807854429,837.276377,3.614674,22325.982591,96.385326,3.750233,2666.500956
839,23807855609,23807931195,23807856454,23807929715,744.423547,3.075966,23456.866018,96.924034,3.173585,3151.010753
840,23807931200,23808004263,23807932640,23808002787,933.651210,3.991076,22459.818738,96.008924,4.156985,2405.589849
841,23808004269,23808079938,23808005665,23808078809,808.459981,3.336902,23419.404705,96.663098,3.452094,2896.792079
842,23808079945,23808154339,23808080878,23808152861,771.959214,3.240853,23047.673204,96.759147,3.349402,2985.607632
843,23808154350,23808228205,23808155234,23808226712,761.073020,3.218469,22885.981208,96.781531,3.325499,3007.067732
844,23808228216,23808301258,23808229115,23808299481,856.807489,3.663646,22529.938634,96.336354,3.802973,2629.521674
845,23808301265,23808371292,23808302720,23808370265,794.692148,3.544347,21626.704730,96.455653,3.674587,2721.394037
846,23808371297,23808444304,23808372133,23808443255,603.543392,2.581944,22771.996355,97.418056,2.650375,3773.050398
847,23808444310,23808515537,23808445071,23808514284,644.846892,2.827579,22160.768591,97.172421,2.909858,3436.593843
848,23808515542,23808589323,23808516718,23808588060,780.924315,3.305729,22842.436433,96.694271,3.418744,2925.051251
849,23808589331,23808662642,23808590815,23808661243,923.085199,3.932561,22549.789928,96.067439,4.093542,2442.872008
850,23808662647,23808733415,23808664031,23808731856,942.296129,4.158659,21716.355738,95.841341,4.339108,2304.621135
851,23808733423,23808807827,23808734757,23808806395,885.623885,3.717542,22937.210355,96.282458,3.861079,2589.949385
852,23808807833,23808882989,23808809271,23808881859,822.227815,3.416893,23241.383418,96.583107,3.537775,2826.635514
853,23808882996,23808956513,23808883807,23808955021,737.379539,3.132609,22801.453115,96.867391,3.233915,3092.227529
854,23808956520,23809031407,23808957536,23809029534,925.006292,3.857812,23052.475937,96.142188,4.012611,2492.142610
855,23809031415,23809106296,23809032968,23809104913,940.054854,3.920888,23035.506282,96.079112,4.080895,2450.442779
856,23809106304,23809180776,23809107161,23809179197,779.963768,3.271028,23064.642859,96.728972,3.381643,2957.142857
857,23809180782,23809255389,23809181838,23809253837,835.035102,3.495651,23052.796119,96.504349,3.622273,2760.697853
858,23809255396,23809330573,23809256578,23809328869,924.045745,3.838940,23146.289313,96.161060,3.992198,2504.885655
859,23809330580,23809405186,23809331732,23809403565,887.865160,3.716859,22999.645879,96.283141,3.860343,2590.443563
860,23809405193,23809480270,23809406387,23809478561,929.488842,3.866697,23108.827999,96.133303,4.022224,2486.186703
861,23809480276,23809554714,23809481451,23809553617,727.453892,3.052205,23106.266541,96.947795,3.148297,3176.320423
862,23809554720,23809628471,23809555529,23809626864,773.560125,3.275888,22840.195157,96.724112,3.386837,2952.607616
863,23809628476,23809702157,23809629896,23809700578,960.226330,4.070249,22631.116200,95.929751,4.242947,2356.852284
864,23809702167,23809777789,23809703522,23809776031,996.727098,4.116527,23216.089026,95.883473,4.293260,2329.232252
865,23809777797,23809854907,23809779275,23809853610,888.505524,3.598755,23800.741670,96.401245,3.733100,2678.738739
866,23809854914,23809932952,23809855815,23809931420,779.003222,3.117712,24207.373027,96.882288,3.218041,3107.480477
867,23809932961,23810007935,23809934123,23810006567,810.060892,3.374503,23195.277185,96.625497,3.492353,2863.399209
868,23810007941,23810082694,23810009442,23810081304,925.646656,3.867403,23008.931161,96.132597,4.022989,2485.714286
869,23810082699,23810169667,23810084010,23810168126,913.159551,3.279367,26932.443483,96.720633,3.390556,2949.368864
870,23810169673,23810251381,23810171007,23810250141,824.148908,3.150242,25337.295908,96.849758,3.252711,3074.358974
871,23810251386,23810323846,23810252439,23810322383,805.578342,3.472261,22394.821758,96.527739,3.597163,2779.968203
872,23810323855,23810397523,23810325192,23810396202,851.044210,3.608079,22736.135952,96.391921,3.743135,2671.557562
873,23810397528,23810468862,23810398820,23810467359,894.909168,3.918188,21944.965808,96.081812,4.077970,2452.200358
874,23810468868,23810542671,23810470299,23810541125,953.182323,4.033711,22677.222432,95.966289,4.203259,2379.106483
875,23810542676,23810615533,23810544166,23810613978,974.954710,4.179420,22352.557711,95.820580,4.361714,2292.676519
876,23810615538,23810692083,23810616949,23810690403,989.683090,4.038147,23518.661177,95.961853,4.208076,2376.383048
877,23810692090,23810766666,23810693550,23810765280,911.238458,3.816241,22966.667115,96.183759,3.967656,2520.379480
878,23810766672,23810840013,23810767897,23810838675,820.626904,3.494635,22661.853688,96.505365,3.621182,2761.529458
879,23810840019,23810913538,23810841450,23810911912,978.796896,4.158109,22560.676122,95.841891,4.338509,2304.939483
880,23810913546,23810987640,23810915077,23810986322,912.199005,3.845116,22811.378762,96.154884,3.998877,2500.702001
881,23810987647,23811069723,23810988783,23811068453,770.358303,2.931429,25508.913551,97.068571,3.019957,3311.305071
882,23811069728,23811141245,23811070769,23811139844,781.884861,3.414573,22116.583451,96.585427,3.535288,2828.624079
883,23811141251,23811215891,23811142313,23811214246,866.733136,3.626742,23031.664096,96.373258,3.763224,2657.295900
884,23811215897,23811287651,23811217095,23811286203,847.202024,3.687599,22127.149463,96.312401,3.828790,2611.791383
885,23811287657,23811371619,23811288604,23811370271,734.818082,2.733379,26148.317347,97.266621,2.810193,3558.474946
886,23811371625,23811447722,23811372749,23811446202,846.561660,3.474513,23518.340995,96.525487,3.599581,2778.101362
887,23811447729,23811525145,23811448853,23811523626,846.241478,3.414023,23940.981461,96.585977,3.534698,2829.095725
888,23811525151,23811605460,23811526198,23811603192,1061.403896,4.127806,24652.106062,95.872194,4.305530,2322.594268
889,23811605470,23811678602,23811606706,23811677281,818.705811,3.496417,22596.856708,96.503583,3.623096,2760.070395
890,23811678608,23811754104,23811679758,23811752582,855.526761,3.539260,23316.946410,96.460740,3.669120,2725.449102
891,23811754111,23811825771,23811755566,23811824477,880.180788,3.836171,22064.073575,96.163829,3.989203,2506.766097
892,23811825777,23811900128,23811826847,23811898710,796.613241,3.346290,23009.251344,96.653710,3.462143,2888.384244
893,23811900191,23811981228,23811901308,23811979762,827.030547,3.187433,25119.572032,96.812567,3.292375,3037.320945
894,23811981233,23812054879,23811982662,23812053429,921.804470,3.909242,22658.331684,96.090758,4.068280,2458.040986
895,23812054885,23812130013,23812056338,23812128597,918.602648,3.818816,23136.043483,96.181184,3.970440,2518.612757
896,23812130047,23812202077,23812131496,23812200749,889.145888,3.855338,22173.575878,96.144662,4.009935,2493.806266
897,23812202083,23812275761,23812203228,23812274244,852.324939,3.613019,22738.057045,96.386981,3.748451,2667.768595
898,23812275767,23812350207,23812277178,23812348574,974.634528,4.089199,22859.726270,95.910801,4.263544,2345.466491
899,23812350212,23812423493,23812351546,23812422286,813.582896,3.467475,22649.686766,96.532525,3.592027,2783.943329
900,23812423499,23812498743,23812424572,23812497407,771.318850,3.201584,23320.468414,96.798416,3.307476,3023.453715
901,23812498749,23812570607,23812499895,23812569059,862.570768,3.749061,22145.079665,96.250939,3.895090,2567.334818
902,23812570613,23812645145,23812572071,23812643661,941.975947,3.947298,22921.841611,96.052702,4.109513,2433.378654
903,23812645152,23812720659,23812646306,23812719260,817.425082,3.381143,23358.570092,96.618857,3.499465,2857.579318
904,23812720664,23812794863,23812722083,23812793550,874.737691,3.681990,22882.459204,96.318010,3.822743,2615.922401
905,23812794869,23812871937,23812796330,23812870562,908.036637,3.679867,23767.762906,96.320133,3.820455,2617.489422
906,23812871943,23812952641,23812873224,23812950915,962.787788,3.726239,24875.273035,96.273761,3.870461,2583.671433
907,23812952647,23813029688,23812954181,23813028168,977.836350,3.964123,23689.318275,96.035877,4.127752,2422.626064
908,23813029695,23813102352,23813031153,23813100889,935.252121,4.020260,22328.223866,95.979740,4.188654,2387.401575
909,23813102361,23813178759,23813103810,23813177521,860.329493,3.517108,23600.947995,96.482892,3.645318,2743.245255
910,23813178765,23813256101,23813179819,23813254620,811.661803,3.277904,23949.946562,96.722096,3.388992,2950.729783
911,23813256107,23813327642,23813257563,23813326508,829.271822,3.620605,22074.959769,96.379395,3.756618,2661.969112
912,23813327648,23813401691,23813328624,23813400261,770.358303,3.249463,22936.890173,96.750537,3.358600,2977.431421
913,23813401698,23813475839,23813403140,23813474310,951.261230,4.007229,22787.365099,95.992771,4.174512,2395.489734
914,23813475887,23813550755,23813477352,23813549280,941.335582,3.926911,23030.063185,96.073089,4.087421,2446.530612
915,23813550762,23813633737,23813551952,23813632221,866.412954,3.261223,25700.702672,96.738777,3.371164,2966.334072
916,23813633743,23813709482,23813635167,23813707815,989.683090,4.081121,23260.594348,95.918879,4.254763,2350.307344
917,23813709488,23813781203,23813711063,23813779457,1063.324989,4.630830,21898.539393,95.369170,4.855689,2059.439928
918,23813781209,23813855442,23813782736,23813853682,1052.438796,4.427950,22715.644293,95.572050,4.633101,2158.381503
919,23813855448,23813928278,23813856874,23813926739,949.340137,4.071125,22369.527366,95.928875,4.243899,2356.323777
920,23813928283,23814002604,23813929650,23814001333,844.640567,3.549468,22951.618553,96.450532,3.680092,2717.323730
921,23814002610,23814075549,23814003729,23814074152,805.578342,3.449458,22548.189018,96.550542,3.572696,2799.006359
922,23814075555,23814149294,23814076805,23814148184,755.629923,3.200477,22854.283173,96.799523,3.306295,3024.533898
923,23814149300,23814224576,23814150116,23814223234,690.953125,2.866784,23411.079968,97.133216,2.951394,3388.229842
924,23814224585,23814300091,23814225540,23814298764,730.655714,3.022276,23445.019278,96.977724,3.116465,3208.764242
925,23814300096,23814376684,23814301587,23814375398,889.145888,3.625894,23632.966212,96.374106,3.762312,2657.940223
926,23814376690,23814448601,23814377672,23814447210,759.792291,3.299912,22264.827796,96.700088,3.412523,2930.383481
927,23814448607,23814532550,23814449625,23814530878,861.290040,3.204555,26015.761928,96.795445,3.310647,3020.557621
928,23814532556,23814608795,23814533701,23814607372,822.227815,3.368355,23588.140709,96.631645,3.485768,2868.808411
929,23814608801,23814680497,23814609942,23814679320,742.182272,3.233095,22213.598649,96.766905,3.341117,2993.011217
930,23814680502,23814753220,23814681442,23814751683,793.091237,3.406309,22489.915863,96.593691,3.526430,2835.728704
931,23814753227,23814826568,23814754276,23814825036,826.390183,3.519178,22656.090409,96.480822,3.647541,2741.573034
932,23814826577,23814900524,23814827737,23814898804,922.124652,3.894681,22754.386336,96.105319,4.052514,2467.604167
933,23814900531,23814975089,23814901751,23814973669,845.280931,3.540868,23026.861363,96.459132,3.670847,2724.166667
934,23814975095,23815048798,23814976187,23815047328,820.306722,3.476114,22778.079816,96.523886,3.601299,2776.775956
935,23815048807,23815119265,23815049943,23815117831,822.868179,3.647563,21736.527215,96.352437,3.785647,2641.556420
936,23815119271,23815190502,23815120534,23815189174,829.592005,3.637461,21977.304207,96.362539,3.774767,2649.170205
937,23815190508,23815282751,23815191606,23815281663,699.918225,2.369828,28834.645760,97.630172,2.427352,4119.716377
938,23815282756,23815357780,23815283546,23815356393,697.036586,2.901738,23324.310600,97.098262,2.988455,3346.210381
939,23815357786,23815430683,23815358902,23815429007,893.948621,3.830062,22446.371087,96.169938,3.982598,2510.924069
940,23815430689,23815505349,23815432246,23815504050,914.440280,3.825342,22990.360596,96.174658,3.977494,2514.145658
941,23815505355,23815579296,23815506478,23815577765,849.763481,3.589348,22824.826413,96.410652,3.722979,2686.021100
942,23815579302,23815657670,23815580742,23815656427,859.048764,3.423591,24232.987601,96.576409,3.544956,2820.909430
943,23815657676,23815733309,23815658762,23815731803,829.912187,3.427075,23386.425941,96.572925,3.548692,2817.939815
944,23815733315,23815805698,23815734759,23815804001,1005.692199,4.339417,22170.053874,95.660583,4.536264,2204.457179
945,23815805705,23815880830,23815807174,23815879253,975.274892,4.054576,23078.410693,95.945424,4.225919,2366.349311
946,23815880836,23815955418,23815882292,23815953848,968.871249,4.057279,22910.955417,95.942721,4.228856,2364.705882
947,23815955424,23816033480,23815956882,23816031879,979.437261,3.918981,24012.702267,96.081019,4.078830,2451.683557
948,23816033486,23816105699,23816034964,23816104271,930.449388,4.024206,22190.865715,95.975794,4.192939,2384.962147
949,23816105705,23816179698,23816106895,23816178179,867.373501,3.661157,22823.865867,96.338843,3.800292,2631.376892
950,23816179703,23816250503,23816181163,23816249015,943.897040,4.163842,21725.000656,95.836158,4.344750,2301.628223
951,23816250508,23816325190,23816251664,23816323944,769.077574,3.216304,23142.767309,96.783696,3.323188,3009.159034
952,23816325195,23816403103,23816326353,23816401528,875.057873,3.507984,24069.694693,96.492016,3.635517,2750.640322
953,23816403111,23816477640,23816404521,23816476187,916.681555,3.841458,22946.175456,96.158542,3.994921,2503.178484
954,23816477645,23816549694,23816479225,23816548343,938.453943,4.068065,22130.351285,95.931935,4.240574,2358.171273
955,23816549733,23816622189,23816550709,23816620981,699.277861,3.014243,22499.841510,96.985757,3.107923,3217.582418
956,23816622194,23816692274,23816623304,23816690922,788.288505,3.513128,21650.078028,96.486872,3.641042,2746.466288
957,23816692279,23816767492,23816693351,23816766204,755.629923,3.137755,23326.231693,96.862245,3.239400,3086.991525
958,23816767497,23816843238,23816768802,23816841861,858.728582,3.541015,23392.189220,96.458985,3.671006,2724.049217
959,23816843244,23816920851,23816844411,23816919113,930.129206,3.743219,23918.248527,96.256781,3.888785,2571.497418
960,23816920857,23816998491,23816922390,23816997194,906.115543,3.645310,23950.907108,96.354690,3.783220,2643.250883
961,23816998497,23817075988,23816999461,23817074601,752.748284,3.033901,24058.488318,96.966099,3.128826,3196.086772
962,23817075993,23817148699,23817077052,23817147507,720.730067,3.096031,22558.434847,96.903969,3.194947,3129.942248
963,23817148704,23817220656,23817149919,23817219217,849.763481,3.688570,22187.984075,96.311430,3.829836,2611.077619
964,23817220662,23817295838,23817221743,23817294444,792.450873,3.292274,23277.564003,96.707726,3.404355,2937.414141
965,23817295843,23817369055,23817297310,23817367683,908.997183,3.877780,22532.179909,96.122220,4.034218,2478.795350
966,23817369061,23817441420,23817370223,23817440234,751.787737,3.244932,22416.273963,96.755068,3.353759,2981.729131
967,23817441425,23817514229,23817442478,23817512616,853.605667,3.661887,22456.937099,96.338113,3.801078,2630.832708
968,23817514247,23817585139,23817515516,23817583522,924.045745,4.070981,21774.308711,95.929019,4.243743,2356.410256
969,23817585148,23817663350,23817586641,23817661975,918.282466,3.667425,24120.603659,96.332575,3.807046,2626.708508
970,23817663356,23817744965,23817664373,23817743602,762.033567,2.916345,25367.713214,97.083655,3.003951,3328.949580
971,23817744970,23817820924,23817746000,23817819716,716.567698,2.946520,23602.548906,97.053480,3.035976,3293.833780
972,23817820930,23817896776,23817822046,23817895737,689.992578,2.841284,23594.544352,97.158716,2.924373,3419.535963
973,23817896781,23817992793,23817897591,23817991219,763.314295,2.483023,29978.016292,97.516977,2.546247,3927.348993
974,23817992799,23818076761,23817994223,23818075263,935.572303,3.480146,25947.563126,96.519854,3.605627,2773.442847
975,23818076769,23818154407,23818077853,23818152853,844.640567,3.397821,24013.662814,96.602179,3.517333,2843.062926
976,23818154442,23818229400,23818155548,23818227521,955.743780,3.982230,23044.471382,96.017770,4.147389,2411.155779
977,23818229410,23818302379,23818230828,23818301093,865.772590,3.705683,22497.600235,96.294317,3.848289,2598.557692
978,23818302386,23818378462,23818303521,23818377042,818.065447,3.358484,23540.113383,96.641516,3.475198,2877.534247
979,23818378468,23818451256,23818379626,23818449777,844.320385,3.622850,22461.099467,96.377150,3.759034,2660.257869
980,23818451265,23818525222,23818452446,23818523852,816.784718,3.449302,22862.928092,96.550698,3.572529,2799.137593
981,23818525228,23818597842,23818526367,23818596515,789.569233,3.396039,22460.138921,96.603961,3.515425,2844.606650
982,23818597848,23818670672,23818598987,23818669164,847.522206,3.634791,22469.424204,96.365209,3.771891,2651.190026
983,23818670677,23818748006,23818672117,23818746638,899.071536,3.631238,23860.295554,96.368762,3.768065,2653.881766
984,23818748012,23818823097,23818749486,23818821832,876.978966,3.647866,23163.899332,96.352134,3.785973,2641.328952
985,23818823103,23818896128,23818824252,23818894929,751.787737,3.215337,22629.515289,96.784663,3.322156,3010.093697
986,23818896133,23818971758,23818897183,23818970563,718.808974,2.968595,23494.967697,97.031405,3.059417,3268.596882
987,23818971764,23819046140,23818972754,23819044871,723.291524,3.037270,23090.577615,96.962730,3.132410,3192.430279
988,23819046145,23819131267,23819047204,23819129741,827.670912,3.036818,26426.875835,96.963182,3.131929,3192.920696
989,23819131273,23819201877,23819132347,23819200607,750.507008,3.319925,21855.634982,96.680075,3.433929,2912.116041
990,23819201883,23819273053,23819202997,23819271634,811.021439,3.559084,21976.343660,96.440916,3.690429,2709.711804
991,23819273059,23819346255,23819274311,23819344895,836.315830,3.568501,22599.738347,96.431499,3.700555,2702.297090
992,23819346261,23819416674,23819347399,23819415129,859.048764,3.810376,21685.938432,96.189624,3.961317,2524.412971
993,23819416679,23819490495,23819418073,23819488915,952.221776,4.028937,22682.345347,95.971063,4.198075,2382.044385
994,23819490500,23819562438,23819491773,23819561188,807.819617,3.507187,22225.445389,96.492813,3.634661,2751.288149
995,23819562444,23819637132,23819563382,23819635886,699.277861,2.924165,23214.488115,97.075835,3.012248,3319.780220
996,23819637138,23819709938,23819638246,23819708664,762.673931,3.271978,22546.588107,96.728022,3.382658,2956.255248
997,23819709943,23819782822,23819711053,23819781506,776.761946,3.328805,22557.794483,96.671195,3.443430,2904.080791
998,23819782828,23819857763,23819784238,23819856552,839.197470,3.497698,23153.653503,96.502302,3.624471,2759.023274
999,23819857770,23819932630,23819858883,23819931308,779.643586,3.252738,23189.193724,96.747262,3.362099,2974.332649
