统计序号,client发送时间(us),client接收时间(us),server发送时间(us),server接收时间(us),本地总线间隔时间(us),占比百分比(%),服务端间隔时间(us),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
769,24552139051,24552194739,24552140013,24552193565,683.909117,3.835656,17146.395613,96.164344,3.988647,2507.116105
770,24552194744,24552273398,24552195838,24552272110,762.673931,3.028454,24420.934535,96.971546,3.123033,3202.015113
771,24552273407,24552327859,24552274391,24552326764,665.658733,3.818042,16768.900834,96.181958,3.969603,2519.143819
772,24552327865,24552384588,24552328866,24552383346,718.168609,3.954304,17443.524668,96.045696,4.117107,2428.889880
773,24552384595,24552442580,24552385574,24552441044,805.258160,4.337329,17760.505017,95.662671,4.533982,2205.566600
774,24552442586,24552524352,24552443756,24552522671,912.839369,3.486779,25267.176012,96.513221,3.612748,2767.976149
775,24552524360,24552602379,24552525364,24552600404,953.822687,3.818301,24026.470100,96.181699,3.969883,2518.966096
776,24552602386,24552660402,24552603824,24552659010,906.115543,4.877965,17669.573280,95.122035,5.128112,1950.035336
777,24552660408,24552717066,24552661467,24552715613,804.297613,4.433619,17336.583823,95.566381,4.639309,2155.493631
778,24552717072,24552773923,24552718022,24552772501,759.472109,4.172310,17443.204486,95.827690,4.353971,2296.753794
779,24552773929,24552830815,24552775134,24552829529,797.573788,4.378933,17416.309183,95.621067,4.579465,2183.661180
780,24552830821,24552887538,24552831802,24552886480,652.851446,3.595042,17506.920738,96.404958,3.729105,2681.608632
781,24552887546,24552944310,24552888306,24552942984,667.900008,3.674864,17506.920738,96.325136,3.815063,2621.188878
782,24552944315,24553001527,24552945449,24553000315,751.147373,4.100538,17567.114986,95.899462,4.275872,2338.704177
783,24553001532,24553057532,24553002690,24553056089,832.793826,4.644643,17097.407741,95.355357,4.870878,2053.018070
784,24553057537,24553113787,24553058636,24553112270,837.596559,4.650667,17172.650551,95.349333,4.877503,2050.229358
785,24553113793,24553171393,24553115230,24553169925,930.129206,5.043403,17512.363835,94.956597,5.311272,1882.788296
786,24553171400,24553229828,24553172725,24553228058,990.963819,5.297118,17716.640060,94.702882,5.593407,1787.819063
787,24553229833,24553287723,24553231345,24553286148,988.402361,5.332527,17546.943509,94.667473,5.632903,1775.283447
788,24553287728,24553344846,24553289134,24553343486,885.623885,4.842607,17402.541350,95.157393,5.089049,1965.003615
789,24553344852,24553402764,24553346233,24553401442,865.452408,4.667426,17676.937470,95.332574,4.895941,2042.508324
790,24553402770,24553459519,24553403871,24553458300,742.822636,4.088178,17427.195377,95.911822,4.262434,2346.077586
791,24553459525,24553516195,24553460527,24553514944,721.370431,3.975648,17423.353191,96.024352,4.140250,2415.312916
792,24553516200,24553570001,24553517229,24553568370,851.684574,4.944146,16374.436399,95.055854,5.201306,1922.593985
793,24553570006,24553627423,24553571394,24553625846,949.340137,5.163976,17434.559567,94.836024,5.445163,1836.492411
794,24553627428,24553683732,24553628793,24553682146,944.857586,5.241191,17082.679361,94.758809,5.531085,1807.963402
795,24553683737,24553741413,24553685175,24553740171,858.088218,4.646647,17608.738668,95.353353,4.873082,2052.089552
796,24553741419,24553796158,24553742524,24553794920,750.186826,4.280312,16776.265024,95.719688,4.471715,2236.278276
797,24553796164,24553850868,24553797251,24553849665,733.217171,4.186166,16782.028303,95.813834,4.369062,2288.820961
798,24553850873,24553908220,24553852180,24553906845,858.728582,4.676792,17502.758369,95.323208,4.906247,2038.217748
799,24553908225,24553965672,24553909365,24553964562,720.409884,3.916654,17673.095284,96.083346,4.076308,2453.200000
800,24553965678,24554022201,24553966479,24554020782,710.804419,3.927605,17386.852424,96.072395,4.088172,2446.081081
801,24554022209,24554079338,24554023222,24554078106,718.808974,3.929703,17572.878265,96.070297,4.090445,2444.721604
802,24554079343,24554134688,24554080473,24554133488,746.024458,4.209956,16974.457788,95.790044,4.394983,2275.321888
803,24554134693,24554189885,24554135806,24554188677,743.142819,4.205320,16928.351555,95.794680,4.389930,2277.940543
804,24554189891,24554246282,24554190955,24554244992,753.708830,4.174425,17301.683966,95.825575,4.356274,2295.539507
805,24554246287,24554303540,24554247292,24554302182,756.590470,4.127295,17574.799358,95.872705,4.304974,2322.894625
806,24554303546,24554360138,24554304556,24554358926,711.444784,3.926350,17408.304629,96.073650,4.086813,2446.894689
807,24554360143,24554416619,24554361156,24554415202,778.042675,4.302713,17304.565606,95.697287,4.496170,2224.115226
808,24554416625,24554473573,24554417785,24554472277,786.367412,4.312706,17447.366854,95.687294,4.507084,2218.729642
809,24554473580,24554530302,24554474554,24554529101,696.396222,3.834491,17464.976873,96.165509,3.987387,2507.908046
810,24554530307,24554587708,24554531403,24554586273,810.381074,4.409331,17568.395714,95.590669,4.612721,2167.917819
811,24554587713,24554644609,24554588918,24554643124,861.290040,4.727925,17355.794753,95.272075,4.962550,2015.092937
812,24554644614,24554700794,24554646046,24554699452,888.185342,4.937700,17099.649016,95.062300,5.194173,1925.234319
813,24554700798,24554757512,24554701893,24554756192,773.239943,4.258208,17385.571695,95.741792,4.447596,2248.405797
814,24554757518,24554814272,24554758659,24554812817,831.192916,4.574127,17340.426009,95.425873,4.793382,2086.209553
815,24554814281,24554870595,24554815431,24554869481,724.892435,4.020315,17305.846334,95.979685,4.188714,2387.367491
816,24554870601,24554924721,24554871357,24554923615,596.179202,3.440503,16732.079884,96.559497,3.563091,2806.552095
817,24554924730,24554980964,24554925808,24554979600,781.884861,4.342569,17223.239334,95.657431,4.539709,2202.784603
818,24554980971,24555037542,24554982071,24555036262,762.033567,4.207103,17350.992020,95.792897,4.391873,2276.932773
819,24555037547,24555093797,24555038638,24555092418,790.849962,4.391111,17219.397148,95.608889,4.592785,2177.327935
820,24555093802,24555150177,24555094800,24555148975,704.400776,3.902439,17345.869106,96.097561,4.060914,2462.500000
821,24555150182,24555207881,24555151463,24555206520,845.921295,4.578936,17628.269780,95.421064,4.798663,2083.913702
822,24555207887,24555264595,24555209035,24555263437,738.340086,4.066446,17418.550458,95.933554,4.238815,2359.150043
823,24555264604,24555318845,24555265421,24555317480,698.637497,4.022787,16668.363632,95.977213,4.191398,2385.838680
824,24555318851,24555376323,24555320173,24555374941,865.772590,4.704900,17535.737133,95.295100,4.937190,2025.443787
825,24555376328,24555433201,24555377466,24555431980,755.309741,4.147838,17454.410862,95.852162,4.327329,2310.894447
826,24555433206,24555490373,24555434168,24555489148,700.238408,3.825634,17603.615753,96.174366,3.977810,2513.946045
827,24555490378,24555545540,24555491479,24555544012,841.758927,4.765962,16820.129981,95.234038,5.004473,1998.212248
828,24555545546,24555599875,24555547044,24555598550,903.874268,5.196120,16491.302892,94.803880,5.480915,1824.512930
829,24555599886,24555653087,24555600844,24555651650,766.836299,4.501795,16267.175372,95.498205,4.714010,2121.336117
830,24555653092,24555710303,24555654386,24555708808,892.988074,4.874937,17424.954102,95.125063,5.124766,1951.308713
831,24555710310,24555765917,24555711342,24555764380,822.547997,4.619922,16981.821977,95.380078,4.843697,2064.538731
832,24555765925,24555820301,24555767007,24555818852,810.381074,4.654627,16599.844648,95.345373,4.881859,2048.399842
833,24555820308,24555878371,24555821373,24555876832,833.754373,4.484784,17756.983013,95.515216,4.695361,2129.761905
834,24555878378,24555936892,24555879492,24555935769,716.247516,3.823017,18018.892029,96.176983,3.974981,2515.735360
835,24555936898,24555993003,24555937758,24555991976,604.183756,3.363337,17359.636939,96.636663,3.480394,2873.237944
836,24555993008,24556049167,24555993814,24556047985,636.522156,3.539949,17344.588377,96.460051,3.669860,2724.899396
837,24556049173,24556106356,24556050303,24556104952,811.341621,4.431387,17497.635455,95.568613,4.636864,2156.629834
838,24556106362,24556162021,24556107729,24556160754,843.359838,4.732388,16977.659609,95.267612,4.967468,2013.097950
839,24556162027,24556218316,24556162975,24556216973,733.537353,4.070067,17289.196861,95.929933,4.242750,2356.962025
840,24556218322,24556275334,24556219382,24556273976,774.200489,4.241212,17480.025435,95.758788,4.429058,2257.816377
841,24556275339,24556331140,24556276827,24556329482,1007.293109,5.637892,16859.192206,94.362108,5.974741,1673.712651
842,24556331147,24556386300,24556332474,24556384866,884.022974,5.006074,16774.984295,94.993926,5.269889,1897.573343
843,24556386306,24556446945,24556387234,24556445615,722.971342,3.723676,18692.555316,96.276324,3.867697,2585.518158
844,24556446951,24556504155,24556448068,24556502903,758.511563,4.141319,17557.189338,95.858681,4.320233,2314.689743
845,24556504160,24556559212,24556505285,24556557652,859.689129,4.877207,16766.979741,95.122793,5.127275,1950.353818
846,24556559220,24556616532,24556560380,24556615210,794.692148,4.330681,17555.588428,95.669319,4.526719,2209.105560
847,24556616538,24556671445,24556617557,24556670042,775.481218,4.411095,16804.761237,95.588905,4.614652,2167.010735
848,24556671451,24556728662,24556672707,24556727100,902.273357,4.925626,17415.668819,95.074374,5.180814,1930.198722
849,24556728669,24556785408,24556729829,24556784197,759.151927,4.178784,17407.664265,95.821216,4.361021,2293.040911
850,24556785417,24556839268,24556786390,24556838173,662.136729,3.840226,16579.993353,96.159774,3.993589,2504.013540
851,24556839274,24556896017,24556840044,24556894168,838.557105,4.615547,17329.539815,95.384453,4.838888,2066.590302
852,24556896023,24556952844,24556897347,24556951213,946.138315,5.200542,17246.932815,94.799458,5.485835,1822.876481
853,24556952850,24557010099,24556954342,24557008770,903.233904,4.927597,17426.875195,95.072403,5.182994,1929.386742
854,24557010105,24557067239,24557011379,24557066024,796.933423,4.356425,17496.354726,95.643575,4.554854,2195.460024
855,24557067246,24557124166,24557068333,24557122772,794.371966,4.358749,17430.397199,95.641251,4.557395,2194.236195
856,24557124172,24557180621,24557125197,24557179216,778.042675,4.304771,17295.920687,95.695229,4.498417,2223.004115
857,24557180627,24557237169,24557181681,24557235808,773.239943,4.271161,17330.500361,95.728839,4.461729,2241.283644
858,24557237174,24557294243,24557238841,24557293015,926.927385,5.072807,17345.548924,94.927193,5.343892,1871.295337
859,24557294253,24557350428,24557295354,24557349164,757.230834,4.210058,17229.002613,95.789942,4.395094,2275.264271
860,24557350434,24557407159,24557351585,24557405950,755.629923,4.160423,17406.703718,95.839577,4.341028,2303.601695
861,24557407165,24557464549,24557408268,24557463135,805.898524,4.386240,17567.435168,95.613760,4.587457,2179.856973
862,24557464555,24557521323,24557465511,24557519940,748.906098,4.120279,17427.195377,95.879721,4.297341,2327.020094
863,24557521328,24557579014,24557522347,24557577226,898.751354,4.865999,17571.277354,95.134001,5.114889,1955.076594
864,24557579021,24557635557,24557580441,24557634379,831.833280,4.595302,17269.985931,95.404698,4.816641,2076.135489
865,24557635562,24557692475,24557636637,24557691120,778.042675,4.269675,17444.485214,95.730325,4.460107,2242.098765
866,24557692480,24557748548,24557693431,24557747340,691.273307,3.850681,17260.700648,96.149319,4.004897,2496.943029
867,24557748553,24557805330,24557749601,24557803971,770.678485,4.239393,17408.304629,95.760607,4.427074,2258.828417
868,24557805335,24557862272,24557806495,24557860836,831.192916,4.559425,17399.019346,95.440575,4.777240,2093.258860
869,24557862278,24557918845,24557863519,24557917186,928.528295,5.126664,17183.216563,94.873336,5.403693,1850.586207
870,24557918850,24557976127,24557920279,24557974689,917.962284,5.005500,17421.111916,94.994500,5.269252,1897.802581
871,24557976136,24558033090,24557977335,24558031569,870.895505,4.775784,17364.759854,95.224216,5.015304,1993.897059
872,24558033095,24558090360,24558034495,24558089126,843.359838,4.599668,17491.872176,95.400332,4.821438,2074.069856
873,24558090366,24558146888,24558091244,24558145450,741.541908,4.097520,17355.794753,95.902480,4.272590,2340.500864
874,24558146893,24558204877,24558148376,24558203645,869.294594,4.682326,17696.148401,95.317674,4.912338,2035.690608
875,24558204882,24558261090,24558206032,24558259884,754.349195,4.191574,17242.450265,95.808426,4.374954,2285.738540
876,24558261095,24558336522,24558262255,24558335134,815.824171,3.378101,23334.556429,96.621899,3.496206,2860.243328
877,24558336528,24558394589,24558338012,24558393208,917.321919,4.934465,17672.775102,95.065535,5.190594,1926.561955
878,24558394594,24558452126,24558395615,24558450713,779.323404,4.230689,17641.397249,95.769311,4.417583,2263.681183
879,24558452132,24558508704,24558453716,24558507300,956.704326,5.281765,17156.641443,94.718235,5.576291,1793.306560
880,24558508710,24558565950,24558510077,24558564625,861.930404,4.703005,17465.297055,95.296995,4.935103,2026.300149
881,24558565956,24558623513,24558566943,24558622014,795.972877,4.319197,17632.752331,95.680803,4.514173,2215.245374
882,24558623520,24558682515,24558624699,24558680998,863.211133,4.569879,18025.936037,95.430121,4.788717,2088.241840
883,24558682522,24558740559,24558683949,24558739041,942.936493,5.074349,17639.476156,94.925651,5.345604,1870.696095
884,24558740567,24558795550,24558741511,24558793978,805.578342,4.575960,16798.997958,95.424040,4.795395,2085.333863
885,24558795557,24558851795,24558796558,24558850316,794.051784,4.409830,17212.353140,95.590170,4.613267,2167.661290
886,24558851803,24558907742,24558852905,24558906155,860.969857,4.807022,17049.700598,95.192978,5.049765,1980.290071
887,24558907749,24558964045,24558909218,24558962551,948.699772,5.263251,17076.275718,94.736749,5.555660,1799.966250
888,24558964052,24559020259,24558965444,24559018693,947.098861,5.262690,17049.380415,94.737310,5.555034,1800.169033
889,24559020269,24559076581,24559021200,24559074919,830.232369,4.604702,17199.866036,95.395298,4.826970,2071.693020
890,24559076594,24559135296,24559077545,24559133728,806.538888,4.291166,17988.794905,95.708834,4.483563,2230.369194
891,24559135303,24559192052,24559136260,24559190581,777.402311,4.278489,17392.615703,95.721511,4.469726,2237.273476
892,24559192060,24559247984,24559192967,24559246803,668.540373,3.733639,17237.327350,96.266361,3.878446,2578.352490
893,24559248023,24559304706,24559248881,24559303693,599.060842,3.300813,17549.825149,96.699187,3.413486,2929.556387
894,24559304711,24559360597,24559305634,24559359051,790.529780,4.417922,17103.171020,95.582078,4.622124,2163.507493
895,24559360602,24559415933,24559362041,24559414301,983.279447,5.550234,16732.720249,94.449766,5.876387,1701.725822
896,24559415939,24559472455,24559417445,24559471186,888.505524,4.910114,17206.910044,95.089886,5.163655,1936.612613
897,24559472460,24559528789,24559473519,24559527262,827.991094,4.590886,17207.550408,95.409114,4.811789,2078.228925
898,24559528796,24559585917,24559529990,24559584456,850.083664,4.648028,17439.042117,95.351972,4.874601,2051.450094
899,24559585923,24559642263,24559587177,24559641005,804.297613,4.458644,17234.765892,95.541356,4.666716,2142.834395
900,24559642269,24559698486,24559643141,24559697012,751.147373,4.173115,17248.533726,95.826885,4.354848,2296.291560
901,24559698492,24559754104,24559699966,24559752587,957.664873,5.378336,16848.306012,94.621664,5.684042,1759.311267
902,24559754109,24559810850,24559755539,24559809362,934.291575,5.142666,17233.164982,94.857334,5.421474,1844.516792
903,24559810857,24559867248,24559812025,24559865688,873.456962,4.837651,17181.935834,95.162349,5.083577,1967.118768
904,24559867253,24559923276,24559868587,24559921814,895.229350,4.990807,17042.336408,95.009193,5.252973,1903.683834
905,24559923281,24559980395,24559924804,24559978802,997.687644,5.455755,17289.196861,94.544245,5.770584,1732.926829
906,24559980401,24560037621,24559981843,24560036396,853.925850,4.660958,17466.897966,95.339042,4.888824,2045.481815
907,24560037627,24560092787,24560038606,24560090959,898.751354,5.088832,16762.497190,94.911168,5.361679,1865.087282
908,24560092793,24560146793,24560094279,24560145610,854.566214,4.942593,16435.271012,95.057407,5.199587,1923.229674
909,24560146798,24560200682,24560147829,24560199162,816.784718,4.734244,16435.911376,95.265756,4.969513,2012.269698
910,24560200690,24560257180,24560202136,24560255539,988.402361,5.464684,17098.688470,94.535316,5.780574,1729.931973
911,24560257213,24560313853,24560258500,24560312287,913.479733,5.037076,17221.638423,94.962924,5.304256,1885.278654
912,24560313859,24560370192,24560315279,24560368605,962.787788,5.337901,17074.034443,94.662099,5.638900,1773.395411
913,24560370201,24560427277,24560371700,24560425832,942.616311,5.158035,17332.101272,94.841965,5.438558,1838.722826
914,24560427283,24560484402,24560428809,24560483191,876.338602,4.791751,17412.146815,95.208249,5.032915,1986.919985
915,24560484408,24560540301,24560485758,24560539273,761.393202,4.254558,17134.548873,95.745442,4.443614,2250.420521
916,24560540306,24560596312,24560541066,24560594896,696.716404,3.885298,17235.406257,96.114702,4.042356,2473.805147
917,24560596317,24560653455,24560597721,24560651904,946.138315,5.171690,17348.430563,94.828310,5.453740,1833.604061
918,24560653460,24560710578,24560654975,24560709174,934.611757,5.110473,17353.553478,94.889527,5.385708,1856.766016
919,24560710584,24560765646,24560711778,24560764484,754.349195,4.278813,16875.521497,95.721187,4.470079,2237.096774
920,24560765652,24560819838,24560766688,24560817954,934.931939,5.388846,16414.459171,94.611154,5.695783,1755.684932
921,24560819845,24560875435,24560821306,24560874041,914.120098,5.135816,16884.806780,94.864184,5.413862,1847.110333
922,24560875441,24560927950,24560876519,24560926790,716.567698,4.262126,16095.877911,95.737874,4.451871,2246.246649
923,24560927955,24560982317,24560928959,24560980979,749.866644,4.308156,16655.876528,95.691844,4.502115,2221.178480
924,24560982323,24561038347,24560983809,24561036969,917.001737,5.112095,17020.884202,94.887905,5.387509,1856.145251
925,24561038352,24561093305,24561039681,24561092094,813.262714,4.622132,16781.708121,95.377868,4.846126,2063.503937
926,24561093310,24561146942,24561094446,24561145632,783.165590,4.560710,16388.844597,95.439290,4.778650,2092.641047
927,24561146947,24561200332,24561147943,24561198984,750.507008,4.390746,16342.418182,95.609254,4.592387,2177.517065
928,24561200338,24561252983,24561201153,24561251796,641.004706,3.802830,16214.985678,96.197170,3.953162,2529.620380
929,24561252988,24561306028,24561254063,24561304759,750.507008,4.419306,16231.955333,95.580694,4.623639,2162.798635
930,24561306034,24561359538,24561307075,24561358085,798.534334,4.661334,16332.492535,95.338666,4.889237,2045.308741
931,24561359544,24561412606,24561360841,24561411147,882.422063,5.193924,16107.084287,94.806076,5.478472,1825.326560
932,24561412611,24561465623,24561413780,24561464184,835.035102,4.919641,16138.462139,95.080359,5.174193,1932.668712
933,24561465629,24561518939,24561466737,24561517481,821.587450,4.813356,16247.324078,95.186644,5.056755,1977.552611
934,24561518944,24561572756,24561520239,24561571315,876.018419,5.084368,16353.624558,94.915632,5.356723,1866.812865
935,24561572761,24561625034,24561574174,24561623500,943.576857,5.637710,15793.305759,94.362290,5.974537,1673.769936
936,24561625039,24561678808,24561626463,24561677348,923.405381,5.363685,16292.469764,94.636315,5.667682,1764.389736
937,24561678814,24561732202,24561680076,24561730939,808.459981,4.729527,16285.425756,95.270473,4.964316,2014.376238
938,24561732208,24561785775,24561733607,24561784515,851.364392,4.963877,16299.833954,95.036123,5.223148,1914.554344
939,24561785781,24561838750,24561786920,24561837448,781.564679,4.608356,16178.164729,95.391644,4.830985,2069.971323
940,24561838756,24561890725,24561840276,24561889274,951.261230,5.716870,15688.286007,94.283130,6.063513,1649.209021
941,24561890731,24561943548,24561892081,24561942064,907.396272,5.365697,16003.665445,94.634303,5.669928,1763.690896
942,24561943554,24561996882,24561944948,24561995407,918.602648,5.379913,16156.072159,94.620087,5.685804,1758.766121
943,24561996888,24562050474,24561998191,24562049142,843.680020,4.917329,16313.601787,95.082671,5.171635,1933.624288
944,24562050482,24562103667,24562051518,24562102269,779.323404,4.576478,16249.565353,95.423522,4.795965,2085.086278
945,24562103672,24562157359,24562104908,24562155856,876.978966,5.101794,16312.641240,94.898206,5.376070,1860.094925
946,24562157364,24562211082,24562158637,24562209665,861.290040,5.007632,16338.255814,94.992368,5.271616,1896.951673
947,24562211087,24562262240,24562212343,24562260784,868.334047,5.301742,15509.944538,94.698258,5.598563,1786.172566
948,24562262245,24562314908,24562263488,24562313673,793.411419,4.705391,16068.342244,95.294609,4.937730,2025.221953
949,24562314914,24562369323,24562316038,24562367702,878.900059,5.045121,16541.891675,94.954879,5.313177,1882.112933
950,24562369333,24562426085,24562370420,24562424334,908.677001,5.000705,17262.301559,94.999295,5.263939,1899.718111
951,24562426093,24562481128,24562427100,24562479604,810.381074,4.598892,16810.844698,95.401108,4.820585,2074.436981
952,24562481136,24562539795,24562482252,24562537865,975.274892,5.192724,17806.291067,94.807276,5.477137,1825.771504
953,24562539803,24562597223,24562541047,24562595774,862.250586,4.690003,17522.609664,95.309997,4.920789,2032.194579
954,24562597230,24562653419,24562598379,24562652189,761.713384,4.233925,17229.002613,95.766075,4.421111,2261.874737
955,24562653424,24562708989,24562654570,24562707813,743.463001,4.178890,17047.459322,95.821110,4.361137,2292.980189
956,24562708994,24562764756,24562709982,24562763625,678.466020,3.800079,17175.532191,96.199921,3.950189,2531.524304
957,24562764762,24562818400,24562765577,24562816891,744.103365,4.332749,16429.827915,95.667251,4.528978,2208.003442
958,24562818406,24562874811,24562819704,24562873641,790.209598,4.375499,17269.665749,95.624501,4.575709,2185.453809
959,24562874816,24562928926,24562876032,24562927893,720.089702,4.156348,16604.967562,95.843652,4.336592,2305.958204
960,24562928932,24562985090,24562929977,24562983736,768.117028,4.271876,17212.673323,95.728124,4.462509,2240.892038
961,24562985095,24563041242,24562986208,24563039894,787.968322,4.383137,17189.300024,95.616863,4.584063,2181.470947
962,24563041247,24563097712,24563042370,24563096473,756.270288,4.183122,17322.815989,95.816878,4.365747,2290.558848
963,24563097718,24563154047,24563098867,24563152765,778.362857,4.315717,17257.178644,95.684283,4.510371,2217.112299
964,24563154053,24563209751,24563155085,24563208640,686.150392,3.847535,17147.356160,96.152465,4.001494,2499.066729
965,24563209757,24563266227,24563211129,24563264993,834.394737,4.614840,17246.292451,95.385160,4.838111,2066.922487
966,24563266232,24563328632,24563267376,24563327444,746.664822,3.737179,19232.702638,96.262821,3.882267,2575.814751
967,24563328637,24563385910,24563329773,24563384629,773.880307,4.220139,17563.913164,95.779861,4.406081,2269.590401
968,24563385915,24563442067,24563386969,24563440723,767.796846,4.270551,17211.072412,95.729449,4.461063,2241.618015
969,24563442073,24563495444,24563443183,24563494397,690.632943,4.041521,16397.809698,95.958479,4.211739,2374.316180
970,24563495450,24563549258,24563496249,24563547598,787.327958,4.569952,16441.034291,95.430048,4.788798,2088.206588
971,24563549265,24563605683,24563550465,24563604511,759.472109,4.204332,17304.565606,95.795668,4.388854,2278.499157
972,24563605689,24563659326,24563606972,24563658205,769.717939,4.481981,16403.893159,95.518019,4.692288,2131.156406
973,24563659331,24563715334,24563660344,24563714043,737.699722,4.114065,17193.462392,95.885935,4.290583,2330.685764
974,24563715339,24563772882,24563716492,24563771639,767.156481,4.163843,17657.086176,95.836157,4.344751,2301.627713
975,24563772888,24563829291,24563773939,24563828060,730.655714,4.045884,17328.579268,95.954116,4.216478,2371.647677
976,24563829296,24563886693,24563830420,24563885320,799.494881,4.350402,17578.001180,95.649598,4.548270,2198.638366
977,24563886699,24563942311,24563887744,24563941047,739.300632,4.151982,17066.670253,95.848018,4.331839,2308.488523
978,24563942317,24563998487,24563943277,24563997487,627.557055,3.489407,17357.075482,96.510593,3.615569,2765.816327
979,24563998492,24564053851,24563999251,24564052727,602.903028,3.401434,17122.061768,96.598566,3.521206,2839.936272
980,24564053856,24564110672,24564054915,24564109610,679.106384,3.733103,17512.363835,96.266897,3.877868,2578.736445
981,24564110677,24564167152,24564111461,24564165776,691.593489,3.824701,17390.694610,96.175299,3.976802,2514.583333
982,24564167158,24564227586,24564168161,24564226543,655.092722,3.385848,18692.875498,96.614152,3.504505,2853.470186
983,24564227592,24564285762,24564228399,24564284589,633.960698,3.403816,17991.036180,96.596184,3.523759,2837.878788
984,24564285768,24564342221,24564286822,24564340596,857.768036,4.745541,17217.476055,95.254459,4.981962,2007.241508
985,24564342228,24564398476,24564343206,24564396910,814.543443,4.522827,17195.063303,95.477173,4.737077,2111.006289
986,24564398482,24564455285,24564399972,24564454098,857.127671,4.712779,17330.180179,95.287221,4.945867,2021.890176
987,24564455290,24564510422,24564456511,24564509233,771.639032,4.371327,16880.644411,95.628673,4.571147,2187.634855
988,24564510427,24564566953,24564511510,24564565396,845.280931,4.670417,17253.336458,95.329583,4.899232,2041.136364
989,24564566958,24564623358,24564568504,24564622179,872.496416,4.831560,17185.778020,95.168440,5.076851,1969.724771
990,24564623364,24564678759,24564624419,24564677488,744.743729,4.198935,16991.747625,95.801065,4.382973,2281.556320
991,24564678765,24564734326,24564679808,24564732748,839.197470,4.717338,16950.444125,95.282662,4.950888,2019.839756
992,24564734332,24564789859,24564735785,24564788778,811.341621,4.563546,16967.413780,95.436454,4.781764,2091.278611
993,24564789864,24564867050,24564790869,24564865538,805.898524,3.260954,23907.682515,96.739046,3.370877,2966.587207
994,24564867055,24564923062,24564868428,24564921707,873.456962,4.870820,17058.985881,95.129180,5.120216,1953.042522
995,24564923067,24564978342,24564924074,24564977096,721.370431,4.075984,16976.699063,95.924016,4.249180,2353.395473
996,24564978349,24565033368,24564979297,24565032134,698.637497,3.965903,16917.465361,96.034097,4.129682,2421.494042
997,24565033373,24565089087,24565034418,24565087886,719.129156,4.031303,17119.500311,95.968697,4.200643,2380.587711
998,24565089093,24565145569,24565090323,24565144185,836.956195,4.628515,17245.652086,95.371485,4.853143,2060.520275
999,24565145574,24565201918,24565147111,24565200787,854.246032,4.735198,17186.098202,95.264802,4.970564,2011.844078
