统计序号,client发送时间(ms),client接收时间(ms),server发送时间(ms),server接收时间(ms),本地总线间隔时间(ms),占比百分比(%),服务端间隔时间(ms),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
980,29528274,29528306,29528274,29528290,16,50.000000,16,50.000000,100.000000,100.000000
981,29528306,29528337,29528306,29528321,16,51.612903,15,48.387097,106.666667,93.750000
982,29528337,29528352,29528337,29528352,0,0.000000,15,100.000000,0.000000,1.000000
983,29528352,29528384,29528368,29528384,16,50.000000,16,50.000000,100.000000,100.000000
984,29528384,29528415,29528384,29528399,16,51.612903,15,48.387097,106.666667,93.750000
985,29528415,29528446,29528415,29528430,16,51.612903,15,48.387097,106.666667,93.750000
986,29528446,29528462,29528446,29528462,0,0.000000,16,100.000000,0.000000,1.000000
987,29528462,29528493,29528477,29528493,15,48.387097,16,51.612903,93.750000,106.666667
988,29528493,29528524,29528508,29528524,15,48.387097,16,51.612903,93.750000,106.666667
989,29528524,29528555,29528524,29528540,15,48.387097,16,51.612903,93.750000,106.666667
990,29528555,29528586,29528555,29528571,15,48.387097,16,51.612903,93.750000,106.666667
991,29528586,29528602,29528586,29528602,0,0.000000,16,100.000000,0.000000,1.000000
992,29528602,29528649,29528618,29528633,32,68.085106,15,31.914894,213.333333,46.875000
993,29528649,29528664,29528649,29528664,0,0.000000,15,100.000000,0.000000,1.000000
994,29528664,29528696,29528680,29528696,16,50.000000,16,50.000000,100.000000,100.000000
995,29528696,29528727,29528711,29528727,15,48.387097,16,51.612903,93.750000,106.666667
996,29528727,29528758,29528742,29528758,15,48.387097,16,51.612903,93.750000,106.666667
997,29528758,29528774,29528758,29528774,0,0.000000,16,100.000000,0.000000,1.000000
998,29528774,29528805,29528789,29528805,15,48.387097,16,51.612903,93.750000,106.666667
999,29528805,29528852,29528805,29528852,0,0.000000,47,100.000000,0.000000,1.000000
