14:18:24.337978 [crit] TID[6820] FILE[connection.cpp]LINE[250] we have connected  to [172.16.8.85] 
14:18:24.338480 [crit] TID[6820] FILE[connection.cpp]LINE[371] setHandler [gateway_srv_token_verify.req.queue] DeliveType[DeliverDirect] 
14:18:24.338480 [crit] TID[6340] FILE[connection.cpp]LINE[697] we have started a send thread int connection[00AC8190] 
14:18:24.341987 [crit] TID[6820] FILE[connection.cpp]LINE[971] we have add receiver queue[00B19E40] for name[gateway_srv_token_verify.req.queue] 
14:18:24.344498 [crit] TID[6820] FILE[connection.cpp]LINE[384] we have created Handler[gateway_srv_token_verify.req.queue] 
14:18:24.345500 [crit] TID[4428] FILE[connection.cpp]LINE[547] we have started a callback thread in connection[00AC8190] 
14:18:24.346001 [crit] TID[6400] FILE[connection.cpp]LINE[840] we have started a recv thread in connection[00AC8190] 
14:18:24.368094 [crit] TID[6820] FILE[connection.cpp]LINE[250] we have connected  to [172.16.8.85] 
14:18:24.368559 [crit] TID[6820] FILE[connection.cpp]LINE[371] setHandler [login_srv_token_sync.queue] DeliveType[DeliverFanout] 
14:18:24.368559 [crit] TID[9812] FILE[connection.cpp]LINE[697] we have started a send thread int connection[00B1CF18] 
14:18:24.375078 [crit] TID[6820] FILE[connection.cpp]LINE[971] we have add receiver queue[00B46F08] for name[60f3fa22-99f3-4d56-860f-3953a3bc701f#.login_srv_token_sync.queue] 
14:18:24.375078 [crit] TID[6820] FILE[connection.cpp]LINE[979] we will build  a senderfor fanout , to confirm exchange[login_srv_token_sync.queue]  is exist 
14:18:24.380612 [crit] TID[6820] FILE[connection.cpp]LINE[1021] we have create sender queue[login_srv_token_sync.queue] type[DeliverFanout] , Success[TRUE] 
14:18:24.380612 [crit] TID[6820] FILE[connection.cpp]LINE[985] we have confirm exchange[login_srv_token_sync.queue] exist 
14:18:24.383098 [crit] TID[6820] FILE[connection.cpp]LINE[384] we have created Handler[login_srv_token_sync.queue] 
14:18:24.383599 [crit] TID[9412] FILE[connection.cpp]LINE[547] we have started a callback thread in connection[00B1CF18] 
14:18:24.383599 [crit] TID[8704] FILE[connection.cpp]LINE[840] we have started a recv thread in connection[00B1CF18] 
14:18:25.343462 [crit] TID[6340] FILE[connection.cpp]LINE[1021] we have create sender queue[SYS.HEARTBEAT] type[DeliverFanout] , Success[TRUE] 
14:18:25.375254 [crit] TID[9812] FILE[connection.cpp]LINE[1021] we have create sender queue[SYS.HEARTBEAT] type[DeliverFanout] , Success[TRUE] 
17:33:02.883165 [crit] TID[240] FILE[connection.cpp]LINE[250] we have connected  to [172.16.8.85] 
17:33:02.883667 [crit] TID[240] FILE[connection.cpp]LINE[371] setHandler [gateway_srv_token_verify.req.queue] DeliveType[DeliverDirect] 
17:33:02.884166 [crit] TID[11212] FILE[connection.cpp]LINE[697] we have started a send thread int connection[00357D10] 
17:33:02.888680 [crit] TID[240] FILE[connection.cpp]LINE[971] we have add receiver queue[003A9E08] for name[gateway_srv_token_verify.req.queue] 
17:33:02.890686 [crit] TID[240] FILE[connection.cpp]LINE[384] we have created Handler[gateway_srv_token_verify.req.queue] 
17:33:02.891187 [crit] TID[6080] FILE[connection.cpp]LINE[547] we have started a callback thread in connection[00357D10] 
17:33:02.891187 [crit] TID[6464] FILE[connection.cpp]LINE[840] we have started a recv thread in connection[00357D10] 
17:33:02.911238 [crit] TID[240] FILE[connection.cpp]LINE[250] we have connected  to [172.16.8.85] 
17:33:02.911740 [crit] TID[240] FILE[connection.cpp]LINE[371] setHandler [login_srv_token_sync.queue] DeliveType[DeliverFanout] 
17:33:02.911740 [crit] TID[7068] FILE[connection.cpp]LINE[697] we have started a send thread int connection[003AE638] 
17:33:02.917757 [crit] TID[240] FILE[connection.cpp]LINE[971] we have add receiver queue[02FF0AD8] for name[c0dc15bd-e7ff-4a32-a929-ae5450c4ed8f#.login_srv_token_sync.queue] 
17:33:02.917757 [crit] TID[240] FILE[connection.cpp]LINE[979] we will build  a senderfor fanout , to confirm exchange[login_srv_token_sync.queue]  is exist 
17:33:02.922777 [crit] TID[240] FILE[connection.cpp]LINE[1021] we have create sender queue[login_srv_token_sync.queue] type[DeliverFanout] , Success[TRUE] 
17:33:02.923272 [crit] TID[240] FILE[connection.cpp]LINE[985] we have confirm exchange[login_srv_token_sync.queue] exist 
17:33:02.925277 [crit] TID[240] FILE[connection.cpp]LINE[384] we have created Handler[login_srv_token_sync.queue] 
17:33:02.925778 [crit] TID[10476] FILE[connection.cpp]LINE[547] we have started a callback thread in connection[003AE638] 
17:33:02.925778 [crit] TID[9124] FILE[connection.cpp]LINE[840] we have started a recv thread in connection[003AE638] 
17:33:03.897032 [crit] TID[11212] FILE[connection.cpp]LINE[1021] we have create sender queue[SYS.HEARTBEAT] type[DeliverFanout] , Success[TRUE] 
17:33:03.924405 [crit] TID[7068] FILE[connection.cpp]LINE[1021] we have create sender queue[SYS.HEARTBEAT] type[DeliverFanout] , Success[TRUE] 
